annotation_id,annotator,created_at,id,label,lead_time,text,updated_at
279,1,2026-02-23T15:41:22.156494Z,279,"[{""start"":11,""end"":23,""text"":""Trident 660 "",""labels"":[""PROUCT_NAME""]},{""start"":182,""end"":191,""text"":""15000000 "",""labels"":[""PRICE""]},{""start"":174,""end"":178,""text"":""hcm "",""labels"":[""LOCATION""]}]",8.927,"Em cần bán Trident 660 siu đẹp Xe đăng_ký lần đầu 2021 biển tp Máy_móc nguyên zin êm , bao test Xe có lên số 1 món cơ_bản Che két - chống đổ quickshift Cổ titan Pô_Xem xe Kv hcm Giá 15000000 ( chốt nhanh có bớt ạ ) Call me : 077.8063.466 ( Vĩnh_Nguyên )",2026-02-23T15:41:22.156494Z
280,1,2026-02-23T15:41:33.989910Z,280,"[{""start"":0,""end"":16,""text"":""BMW S1000RR 2021"",""labels"":[""PROUCT_NAME""]},{""start"":539,""end"":549,""text"":""600000000 "",""labels"":[""PRICE""]},{""start"":695,""end"":755,""text"":""Lê_Trọng_Tấn_P Bình_Hưng_Hòà_Q Bình_Tân ( Gần AEON Tân_Phú )"",""labels"":[""LOCATION""]}]",11.389,"BMW S1000RR 2021 6800km HQCN BSSG Ngay chủ ký rút hồ_sơ . Siêu lướt , bên trong màu xám xi_măng Độ mới cao , mộc , máy chất Đồ_chơi xịn bủa vay : Full cổ titan Akrapovic , Pô_Akrapovic slipon mt2 , Nhiều chi_tiết carbon ( kính gió , cánh gió , ốp sườn , ốp gấp , Carte , Dè tro , Dè sau , Lườn dưới , Mang cá , Đuôi sau , Ốp lườn bình xăng ) , Cặp Heo xanh , Gác chân cnc , Cùm thắng Brembo RCS19 , Cùm_Côn_Galspeea núm bông vàng , Bế cá CNC , Yên solo , Năp xăng cnc , Chân_kính , , Chông đô , Đèn Loboo , Bình dâu .. Full đồ zin theo xe 600000000 Bảo_hành dài cho các bạn yên_tâm check 0901489939 Thiệu_Tông_Chuyên_Mua Bán_Motor_PKL_HQCN Hiệu_Suất Cao_Địa_Chỉ_GG Map : Thiệu_Tông_Motor 638/58 Lê_Trọng_Tấn_P Bình_Hưng_Hòà_Q Bình_Tân ( Gần AEON Tân_Phú )",2026-02-23T15:41:33.989910Z
281,1,2026-02-23T15:41:43.796493Z,281,"[{""start"":0,""end"":19,""text"":""Z900 2017 ABS HQCN "",""labels"":[""PROUCT_NAME""]},{""start"":450,""end"":458,""text"":""76000000"",""labels"":[""PRICE""]},{""start"":415,""end"":424,""text"":""Bình_Tân "",""labels"":[""LOCATION""]}]",9.394,"Z900 2017 ABS HQCN Ngay Chủ Odo : 21000 Máy_móc zin . Xe rất êm . Liền lạc . Sáng xe Pô_Termi , cùm thắng brembo RCS19 , Cùm côn Acossato , Đèn tun , Trợ_lực hyperpro , Bảo_vệ lốc , Sạc kiêm giá đỡ điện_thoại , Chắn gió gió , .. 14x chẹo Bảo_hành dài cho các bạn yên_tâm check 0901489939 Thiệu_Tông_Chuyên_Mua Bán_Motor_PKL_HQCN Hiệu_Suất Cao_Địa_Chỉ_GG Map : Thiệu_Tông_Motor 638/58 Lê_Trọng_Tấn_P Bình_Hưng_Hòà_Q Bình_Tân ( Gần AEON Tân_Phú ) . Zá 76000000",2026-02-23T15:41:43.796493Z
282,1,2026-02-23T15:42:00.264888Z,282,"[{""start"":0,""end"":23,""text"":""Honda CBR1000 RR-R 2021"",""labels"":[""PROUCT_NAME""]},{""start"":174,""end"":183,""text"":""41000000 "",""labels"":[""PRICE""]},{""start"":339,""end"":374,""text"":""638\/58 Lê_Trọng_Tấn_P Bình_Hưng_Hòà"",""labels"":[""LOCATION""]}]",16.069,"Honda CBR1000 RR-R 2021 10.800 km HQCN BSSG Ngay Chủ Đẳng_cấp số 4 299 Tình_trạng : Xe cực mới . Máy zin êm , đã vệ_sinh họng nạp , thay nhớt mới Zin toàn_bộ ae về dùng ngay 41000000 ( fix mạnh_tay ) Bảo_hành dài cho các bạn yên_tâm check 0901489939 Thiệu_Tông_Chuyên_Mua Bán_Motor_PKL_HQCN Hiệu_Suất Cao_Địa_Chỉ_GG Map : Thiệu_Tông_Motor 638/58 Lê_Trọng_Tấn_P Bình_Hưng_Hòà_Q Bình_Tân ( Gần AEON Tân_Phú )",2026-02-23T15:42:00.264888Z
283,1,2026-02-23T15:42:11.360299Z,283,"[{""start"":22,""end"":35,""text"":""Z1000 - 2018 "",""labels"":[""PROUCT_NAME""]},{""start"":87,""end"":97,""text"":""200000000 "",""labels"":[""PRICE""]},{""start"":145,""end"":185,""text"":""46 Bình_Lợi , P.Bình Lợi_Trung , TP. HCM"",""labels"":[""LOCATION""]}]",10.737,"Nhà Còn 1 Bé Duy_Nhất Z1000 - 2018 Odo_Siêu_Lướt : 7k6 Km_Chât_Xe_Zin Nguyên_Bản Giá : 200000000 vnd Liên_hệ : 056789.3848 0812 816 819 ( Zalo ) 46 Bình_Lợi , P.Bình Lợi_Trung , TP. HCM",2026-02-23T15:42:11.360299Z
284,1,2026-02-23T15:42:30.027313Z,284,"[{""start"":0,""end"":19,""text"":""KAWASAKI Z1000 2017"",""labels"":[""PROUCT_NAME""]},{""start"":189,""end"":201,""text"":""221.000.000 "",""labels"":[""PRICE""]},{""start"":312,""end"":332,""text"":""376 Chu_Van_An - HCM"",""labels"":[""LOCATION""]}]",18.202,"KAWASAKI Z1000 2017 Nay em về thêm Z1000 màu cam độc lạ xe ngoại_hình như mới.Cà vẹc xanh.Chất xe_máy móc nguyên zin Y Xe được trang_bị 1 số món cơ_bản đủ dùng : Che két nước , Chống đố RG 221.000.000 ( Fix cho A / E thiện_chí ) Z1000 kawasakiz1000 motor Xepkl_DANH_NGUYEN_MOTOR Contact : 0966.465.460 Address : 376 Chu_Van_An - HCM Vui_lòng gọi điện hoặc ibox để lấy hình_ảnh , clip full HD Xe đẹp , bóng_loáng , ốc tán , dàn áo sáng_trưng , đã rửa full xe trong_ngoài . Quẹt thẻ trả_góp 0 ( dành cho các bạn có thẻ visa trả sau ) Hỗ_trợ ship xe Toàn_Quốc . Hỗ_trợ quay đầu xe , đổi xe cho ae không có nhu_cầu sử_dụng hoặc muốn úp cc trải_nghiệm",2026-02-23T15:42:30.027313Z
285,1,2026-02-23T15:42:44.067827Z,285,"[{""start"":13,""end"":31,""text"":""KTM ADV 1050 2016 "",""labels"":[""PROUCT_NAME""]},{""start"":223,""end"":233,""text"":""118000000 "",""labels"":[""PRICE""]},{""start"":244,""end"":247,""text"":""Q7 "",""labels"":[""LOCATION""]}]",13.639,"Mình cần bán KTM ADV 1050 2016 Tình_trạng odo 100000 bao ko tua , máy_móc đã rebuild full , êm_ái và cực mạnh , đang trong tình_trạng hoàn_hảo nhất ko phải làm gì thêm . Xe HQCN chính chủ biển SG nha mọi người Giá chỉ có : 118000000 Xem xe tại Q7 ạ",2026-02-23T15:42:44.067827Z
286,1,2026-02-23T15:42:57.052693Z,286,"[{""start"":0,""end"":14,""text"":""PANIGALE V4 S "",""labels"":[""PROUCT_NAME""]},{""start"":248,""end"":259,""text"":""1199000000 "",""labels"":[""PRICE""]},{""start"":321,""end"":393,""text"":""Lô_DVTM , 1A Đường số 7 , KCX Tân_Thuận , Quận 7 , Thành_phố Hồ_Chí_Minh"",""labels"":[""LOCATION""]}]",12.563,"PANIGALE V4 S - Thế_hệ mới Động_cơ V4 trục cam mới Sườn mới , gắp đôi ổn_định Trọng_lượng 187 kg ướt chưa xăng Dàn phuộc trợ_lực Ohlins điện Công_suất 216 HP nạp là có Két nước_lớn tản nhiệt nhanh hơn Ga điện_thế hệ mới Màn_hình TFT Bảo_hành 3 năm 1199000000 VAT Xe có sẵn giao ngay P Địa_chỉ xem xe và đăng_ký lái thử : Lô_DVTM , 1A Đường số 7 , KCX Tân_Thuận , Quận 7 , Thành_phố Hồ_Chí_Minh Liên_hệ ngay : 0903863878 x Khoa_Ducati ( call / zalo chính chủ )",2026-02-23T15:42:57.052693Z
287,1,2026-02-23T15:43:21.613145Z,287,"[{""start"":7,""end"":18,""text"":""Yamaha MTO3"",""labels"":[""PROUCT_NAME""]},{""start"":0,""end"":7,""text"":""xe_máy "",""labels"":[""PROUCT_TYPE""]},{""start"":80,""end"":89,""text"":""62000000 "",""labels"":[""PRICE""]},{""start"":96,""end"":99,""text"":""SG "",""labels"":[""LOCATION""]}]",24.099,"xe_máy Yamaha MTO3 dkld 2021 ABS , 1 chủ mua mới từ đầu , sẵn đồ_chơi . G.I.Á : 62000000 Xem xe SG B.á.n Hoặc Giao_Lưu . xe HQCN . Bao kí công_chứng . Chống đổ khung . Mão chắn gió . Baga sau . Choá đèn bi cầu . Bảo_vệ két nước . Giao_lưu bù_trừ các xe từ 125cc đến 800cc . Không nhận các xe tai_nạn đâm đụng . Ace giới_thiệu xe có hoa hường vui_vẻ . GIAO XE VẬN_CHUYỂN TOÀN_QUỐC . Bao quay đầu hỗ_trợ cho anh_em trải_nghiệm xe . HỖ_TRỢ GÓP THẺ_TÍN_DỤNG",2026-02-23T15:43:21.613145Z
288,1,2026-02-23T15:43:39.334191Z,288,"[{""start"":0,""end"":10,""text"":""Sh125 2020"",""labels"":[""PROUCT_NAME""]},{""start"":33,""end"":36,""text"":""6x "",""labels"":[""PRICE""]},{""start"":81,""end"":84,""text"":""Hn "",""labels"":[""LOCATION""]}]",17.294,Sh125 2020 biển hoàn_kiếm giá chỉ6x trả trước 20 đến 25000000 nhận xe Xem xe tại Hn và có ship toàn_quốc Máy_móc nguyên zin có bảo_hành máy_móc đầy_đủ Qtam liên_hệ cho em 0374841176,2026-02-23T15:43:39.334191Z
289,1,2026-02-23T15:43:49.183046Z,289,"[{""start"":0,""end"":20,""text"":""DIAVEL V4 ALL BLACK "",""labels"":[""PROUCT_NAME""]},{""start"":244,""end"":255,""text"":""1039000000 "",""labels"":[""PRICE""]},{""start"":387,""end"":399,""text"":""Hồ_Chí_Minh "",""labels"":[""LOCATION""]}]",9.532,"DIAVEL V4 ALL BLACK Không phô_trương , không màu_sắc ... im im mà tận_hưởng 000 Trọng_lượng 211kg Yên phù_hợp người cao 1.55 - 1750000 Động_cơ V4 van lò_xo Công_suất 168 HP nạp là có Két nước_lớn tản nhiệt nhanh hơn Màn_hình TFT Bảo_hành 3 năm 1039000000 VAT Ai muốn ACBD gì inbox em nhé . Địa_chỉ xem xe và đăng_ký lái thử : Lô_DVTM , 1A Đường số 7 , KCX Tân_Thuận , Quận 7 , Thành_phố Hồ_Chí_Minh Liên_hệ ngay : 0903863878 x Khoa_Ducati ( call / zalo chính chủ )",2026-02-23T15:43:49.183046Z
290,1,2026-02-23T15:44:00.728016Z,290,"[{""start"":11,""end"":27,""text"":""Bmw S1000Xr 2017"",""labels"":[""PROUCT_NAME""]},{""start"":198,""end"":208,""text"":""200000000 "",""labels"":[""PRICE""]},{""start"":222,""end"":226,""text"":""hcm "",""labels"":[""LOCATION""]}]",11.134,"Em cần bán Bmw S1000Xr 2017 siêu chất Xe đăng_ký lần đầu 2017 Chính chủ biển số tp ( hỗ_trợ sang_tên nhanh gọn ) Máy_móc nguyên zin êm_ái , bao test Xe có sẵn đồ_chơi cơ_bản kèm_cặp thùng hông Zá : 200000000 ( có fix ) Kv hcm Call me : 077.8063.466 ( Vĩnh_Nguyên )",2026-02-23T15:44:00.728016Z
291,1,2026-02-23T15:44:11.994098Z,291,"[{""start"":0,""end"":23,""text"":""S1000RR HQCN BSSG 2021 "",""labels"":[""PROUCT_NAME""]},{""start"":62,""end"":72,""text"":""622000000 "",""labels"":[""PRICE""]},{""start"":96,""end"":107,""text"":""Hồ_Chí_Minh"",""labels"":[""LOCATION""]}]",10.833,S1000RR HQCN BSSG 2021 6700km nét căng và vô vàng đồ_chơi xịn 622000000 0901489939 Thiệu_Tông - Hồ_Chí_Minh,2026-02-23T15:44:11.995097Z
292,1,2026-02-23T15:44:20.907101Z,292,"[{""start"":0,""end"":13,""text"":""Bmw R1250 GSA"",""labels"":[""PROUCT_NAME""]},{""start"":90,""end"":100,""text"":""411000000 "",""labels"":[""PRICE""]},{""start"":172,""end"":175,""text"":""Hcm"",""labels"":[""LOCATION""]}]",8.546,Bmw R1250 GSA Bản Exclusive 2020 đã qua anh_em ơi Xe được trang_bị đủ đồ_chơi luôn Zá chỉ 411000000 thôi ae ei ( x tiểu_học ạ ) Call me : 077.8063.466 ( Vĩnh_Nguyên ) KV : Hcm,2026-02-23T15:44:20.907101Z
293,1,2026-02-23T15:44:33.189420Z,293,"[{""start"":11,""end"":35,""text"":""husqvarna Vartpilen 401 "",""labels"":[""PROUCT_NAME""]},{""start"":306,""end"":315,""text"":""88000000 "",""labels"":[""PRICE""]},{""start"":502,""end"":513,""text"":""Hồ_Chí_Minh"",""labels"":[""LOCATION""]}]",11.848,"Em cần bán husqvarna Vartpilen 401 Xe đăng_ký : 2022 HQCN giấy_tờ đầy_đủ Biển TP , hỗ_trợ sang_tên toàn_quốc Xe giữ_gìn kỹ dán keo trong nguyên con Máy_móc nguyên zin êm_ái bao test bao check thoải_mái Xe được trang_bị Trợ_Lực Yss_Chống đổ Evotech_Tay thắng SMRT-racing Tay côn Husqvarna_Che két ... Giá : 88000000 ( fix nhanh gọn ) Ship toàn_quốc Bảo_hành đầy_đủ Bao quay đầu xe nếu muốn nâng đời up co Hỗ_trợ trả_góp Hỗ_trợ thi bằng A2 Anh_em quan_tâm inbox em Call me : 077.8063.466 ( Vĩnh_Nguyên ) Hồ_Chí_Minh",2026-02-23T15:44:33.189420Z
294,1,2026-02-23T15:44:42.178714Z,294,"[{""start"":0,""end"":19,""text"":""Shadow 750 Cruiser "",""labels"":[""PROUCT_NAME""]},{""start"":295,""end"":305,""text"":""238000000 "",""labels"":[""PRICE""]},{""start"":492,""end"":503,""text"":""Hồ_Chí_Minh"",""labels"":[""LOCATION""]}]",8.587,"Shadow 750 Cruiser hoài_cổ , mang giá_trị sưu_tầm - Xe đăng_ký : 2011 HQCN giấy_tờ đây đủ Biển TP , hỗ_trợ sang_tên toàn_quốc Xe giữ_gìn kỹ dán keo trong nguyên con Máy_móc nguyên zin êm_ái bao test bao check thoải_mái Xe lên sẵn đèn led và 1 cặp túi hông tiện_lợi và 1 số món cơ_bản khác Giá : 238000000 ( fix nhanh gọn ) Ship toàn_quốc Bảo_hành đầy_đủ Bao quay đầu xe nếu muốn nâng đời up cc Hỗ_trợ trả_góp Hỗ_trợ thi bằng A2 Anh_em quan_tâm inbox em Call me : 077.8063.466 ( Vĩnh_Nguyên ) Hồ_Chí_Minh",2026-02-23T15:44:42.178714Z
295,1,2026-02-23T15:44:50.634066Z,295,"[{""start"":0,""end"":23,""text"":""KAWASAKI Z1000R EDITION"",""labels"":[""PROUCT_NAME""]},{""start"":268,""end"":278,""text"":""380800000 "",""labels"":[""PRICE""]},{""start"":342,""end"":348,""text"":""Hà_Nội"",""labels"":[""LOCATION""]}]",8.037,KAWASAKI Z1000R EDITION Đăng_kí 2020 odo chỉ 2000km Xe mua về dán full ppf bảo_vệ nước sơn siêu bóng Đồ_chơi cơ_bản : Che két Chống đổ Bảo_vệ lốc máy ... Xe siêu keng máy_móc nguyên zin bao ace check hãng toàn_quốc hoặc xem xe có_thể dắt theo thợ_thầy Giá ra đi chỉ : 380800000 ( giá còn thương_lượng ) IB HOẶC LIÊN_HỆ TRỰC_TIẾP : 0383319598 Hà_Nội,2026-02-23T15:44:50.634066Z
296,1,2026-02-23T15:44:56.831680Z,296,"[{""start"":0,""end"":6,""text"":""Vario "",""labels"":[""PROUCT_NAME""]},{""start"":41,""end"":50,""text"":""32000000 "",""labels"":[""PRICE""]},{""start"":61,""end"":68,""text"":""Hà_Nội "",""labels"":[""LOCATION""]}]",5.787,Vario xe lướt đẹp biển 29 ODO 8000 . Giá 32000000 xem xe tại Hà_Nội Lh 099-330-1287 mang xe về,2026-02-23T15:44:56.831680Z
297,1,2026-02-23T15:45:07.438178Z,297,"[{""start"":11,""end"":25,""text"":""ninja 400 2020"",""labels"":[""PROUCT_NAME""]},{""start"":159,""end"":168,""text"":""83000000 "",""labels"":[""PRICE""]},{""start"":151,""end"":155,""text"":""hcm "",""labels"":[""LOCATION""]}]",10.198,"Em cần bán ninja 400 2020 lướt Xe đăng_ký lần đầu 2020 chính chủ biển số tỉnh ( hỗ_trợ sang_tên nhanh gọn ) Máy_móc nguyên zin êm , bao test Xem xe Kv hcm Giá 83000000 ( chốt nhanh có bớt ạ ) Call me : 077.8063.466 ( Vĩnh_Nguyên )",2026-02-23T15:45:07.438178Z
298,1,2026-02-23T15:45:17.021833Z,298,"[{""start"":10,""end"":24,""text"":"" ninja H2 2016"",""labels"":[""PROUCT_NAME""]},{""start"":197,""end"":207,""text"":""523000000 "",""labels"":[""PRICE""]},{""start"":189,""end"":193,""text"":""hcm "",""labels"":[""LOCATION""]}]",9.17,"Em cần bán ninja H2 2016 siu đẹp Xe đăng_ký lần đầu 2016 biển tp Máy_móc nguyên zin êm , bao test Xe có lên số 1 món cơ_bản Che két - chống đổ đèn trợ sáng Cổ titan Pô real , ... Xem xe Kv hcm Giá 523000000 ( chốt nhanh có bớt ạ ) Call me : 077.8063.466 ( Vĩnh_Nguyên )",2026-02-23T15:45:17.021833Z
299,1,2026-02-23T15:45:29.208739Z,299,"[{""start"":0,""end"":16,""text"":""BMW S1000RR 2016"",""labels"":[""PROUCT_NAME""]},{""start"":305,""end"":315,""text"":""322000000 "",""labels"":[""PRICE""]},{""start"":459,""end"":520,""text"":"" Lê_Trọng_Tấn_P Bình_Hưng_Hòà_Q Bình_Tân ( Gần AEON Tân_Phú )"",""labels"":[""LOCATION""]}]",11.766,"BMW S1000RR 2016 Nhập_Đức_Odo : 14000 miles . Tăng cam zin , Động_cơ nguyên_bản , Nắp chao chưa mở , nói không với lai_tạp , lịch_sử trong_sạch Ngay chủ ký giấy Đã lên 1 số đồ_chơi xịn , Nhớt thay mới . Pô_Akrapovice carbon đi hậu , kính zero , ốp sườn carbon , cặp led tun , .. Xe cực đẹp . Nghiêm_chỉnh 322000000 Bảo_hành dài cho các bạn yên_tâm check 0395687693 Dung_Dung_Chuyên_Mua Bán_Motor_PKL_HQCN Hiệu_Suất Cao_Địa_Chỉ_GG Map : Thiệu_Tông_Motor 638/58 Lê_Trọng_Tấn_P Bình_Hưng_Hòà_Q Bình_Tân ( Gần AEON Tân_Phú )",2026-02-23T15:45:29.208739Z
300,1,2026-02-23T15:46:11.393437Z,300,"[{""start"":0,""end"":25,""text"":""DUCATI PANIGALE 959 2017 "",""labels"":[""PROUCT_NAME""]},{""start"":162,""end"":172,""text"":""323800000 "",""labels"":[""PRICE""]}]",41.756,"DUCATI PANIGALE 959 2017 Odo : 600 km SIÊU HIỂM TRÊN THỊ_TRƯỜNG XE LƯỚT Đồ_chơi gần 200000000 Pô full akra map racing evo Kính rizoma Bể cá Lườn carbon Giá chỉ : 323800000 Xe chính chủ - giấy_tờ đầy_đủ , bao check hãng từ A-Z P fix lộc lá khi anh_em xem xe trực_tiếp Máy_móc nguyên zin , ốc tán sáng chói , bao soi bao check khuyến_khích ae dắt thợ_thầy theo coi nhận hỗ_trợ trả_góp với nhiều hình_thức cho ae dễ_dàng tiếp_cận nhận giao_lưu bù_trừ xe với tất_cả các loại xe 4 bánh và 2 bánh INBOX TRỰC_TIẾP CHO EM HOẶC LIÊN_HỆ : 0383319598 1 xe duy_nhất trên thị_trường",2026-02-23T15:46:11.393437Z
301,1,2026-02-23T15:46:29.614560Z,301,"[{""start"":9,""end"":21,""text"":""GHẾ ĐÀO_TẠO "",""labels"":[""PROUCT_NAME""]},{""start"":265,""end"":272,""text"":""350000 "",""labels"":[""PRICE""]},{""start"":312,""end"":356,""text"":"" Số 9 ngõ 51 Phú_Minh , Bắc_Từ_Liêm , Hà_Nội"",""labels"":[""LOCATION""]}]",17.788,"THANH_LÝ GHẾ ĐÀO_TẠO Kho e về được 30c ghế đào_tạo hàng xịn - Ghế nệm nỉ , chân mạ crom sáng bóng cao_cấp , mặt bàn gấp gọn tiện_lợi , dùng cho cho văn_phòng và đào_tạo , training vô_cùng hợp_lý - Tình_trạng : Đã qua sử_dụng mới 90-95 Giá : Mua mới 900000 thanh_lý 350000 / cái Lấy số_lượng giá tốt Đc kho hàng : Số 9 ngõ 51 Phú_Minh , Bắc_Từ_Liêm , Hà_Nội . Vận_chuyển toàn_quốc Sdt / zalo : 038.569.9997",2026-02-23T15:46:29.614560Z
302,1,2026-02-23T15:46:39.034114Z,302,"[{""start"":7,""end"":19,""text"":""GHẾ_GIÁM ĐỐC"",""labels"":[""PROUCT_NAME""]},{""start"":24,""end"":32,""text"":""2450000 "",""labels"":[""PRICE""]},{""start"":370,""end"":376,""text"":""Hà_Nội"",""labels"":[""LOCATION""]}]",8.978,"Xả_Kho_GHẾ_GIÁM ĐỐC Chỉ 2450000 vnd 100c ghế giám_đốc hàng mới . Da_PU xịn , độ bền cao . Nâng hạ , ngả_lưng đầy_đủ . Tay ghế - Chân ghế gỗ thịt sơn bóng sang_trọng . Bánh_xe di_chuyển linh_hoạt . Đa_dạng mẫu_mã , hiện còn nhiều mã cho anh_chị lựa_chọn . Bảo_hành 12 Tháng . Lh / Zalo : 038.569.9997 - 0964.066.381 ( Mr_Hùng ) Kho_Hàng : Ngõ 51 Phú_Minh , Bắc_Từ_Liêm , Hà_Nội",2026-02-23T15:46:39.034114Z
303,1,2026-02-23T15:46:50.573042Z,303,"[{""start"":32,""end"":55,""text"":""máy_hút_bụi công_nghiệp"",""labels"":[""PROUCT_NAME""]},{""start"":258,""end"":266,""text"":""3200000 "",""labels"":[""PRICE""]},{""start"":393,""end"":405,""text"":""Bắc_Từ_Liêm "",""labels"":[""LOCATION""]}]",11.092,"Dọn kho nghỉ bán cần thanh_lý 3 máy_hút_bụi công_nghiệp . Hàng mới nguyên thùng Mã sp : BF 585-3 Điện_Áp : 220V Công_Suất : 3000W 3 mô_tơ khoẻ , bền Dung_tích thùng chứa : 80L Lưu_Lượng Khí : 106 L / S Dây_điện : 8000000 Khối_lượng máy - 28kg GIÁ THANH_LÝ : 3200000 / máy Chức_năng : Bụi khô bụi ướt công_nghiệp , gia_đình , dùng trong garage chăm_sóc ô_tô , .... Lấy hàng : Ngõ 51 Phú_Minh , Bắc_Từ_Liêm , HN Có nhận ship Zalo / Sdt 038.569.9997",2026-02-23T15:46:50.573042Z
304,1,2026-02-23T15:47:27.547364Z,304,"[{""start"":195,""end"":203,""text"":""1500000 "",""labels"":[""PRICE""]},{""start"":236,""end"":247,""text"":""Tây_Hồ - HN"",""labels"":[""LOCATION""]},{""start"":45,""end"":66,""text"":""đèn Đồng Nguyên_Chất "",""labels"":[""PROUCT_NAME""]}]",36.555,"Thu lại được của Khách_Sạn Seraton mấy chiếc đèn Đồng Nguyên_Chất Đèn để decor phòng khách , khách_sạn , đèn ngủ , decor cửa_hàng . Không sử_dụng đến nên em cần bán Đèn cao 66cm Chân 13cm Em bán 1500000 Bác nào quan_tâm liên_hệ em Em ở Tây_Hồ - HN",2026-02-23T15:47:27.547364Z
305,1,2026-02-23T15:47:43.119402Z,305,"[{""start"":39,""end"":52,""text"":""Hitachi 450L "",""labels"":[""PROUCT_NAME""]},{""start"":31,""end"":39,""text"":""Tủ_lạnh "",""labels"":[""PROUCT_TYPE""]},{""start"":198,""end"":206,""text"":""5000000 "",""labels"":[""PRICE""]},{""start"":236,""end"":268,""text"":""228\/2 tam trinh - Hoàng_Mai - HN"",""labels"":[""LOCATION""]}]",15.113,E xin phép admin duyệt bài ạ - Tủ_lạnh Hitachi 450L mặt gương siêu lướt Máy_móc e cam_kết zin êm bền_bỉ siêu tiết_kiệm điện chưa qua sửa_chữa bao check tets Phù_hợp với gđ 5-7 người dùng tẹt ga Giá 5000000 Ac cần liên_hệ e : 0899819430 228/2 tam trinh - Hoàng_Mai - HN,2026-02-23T15:47:43.119402Z
306,1,2026-02-23T15:48:00.901644Z,306,"[{""start"":0,""end"":27,""text"":""Tủ_Console cổ_điển cao_cấp "",""labels"":[""PROUCT_NAME""]},{""start"":284,""end"":292,""text"":""3400000 "",""labels"":[""PRICE""]},{""start"":249,""end"":277,""text"":""An_Khánh - Hoài_Đức - Hà_Nội"",""labels"":[""LOCATION""]}]",17.348,"Tủ_Console cổ_điển cao_cấp của thương_hiệu coast to coast phối kính tinh_tế kết_hợp vân gỗ nổi quá đẹp và cực_kỳ sang_trọng , phù_hợp trang_trí nhiều không_gian Kích_thước : Dài 152 x Rộng 46 x Cao 86 ( cm ) Chất_liệu : Gỗ_Poplar_Veneer_MDF Đ / C : An_Khánh - Hoài_Đức - Hà_Nội Giá : 3400000 vnd L / H : 0968.290.931 ( INBOX , ZALO )",2026-02-23T15:48:00.901644Z
307,1,2026-02-23T15:48:16.437022Z,307,"[{""start"":15,""end"":22,""text"":""giường "",""labels"":[""PROUCT_TYPE""]},{""start"":15,""end"":26,""text"":""giường tầng"",""labels"":[""PROUCT_NAME""]},{""start"":121,""end"":128,""text"":""850000 "",""labels"":[""PRICE""]},{""start"":149,""end"":155,""text"":""Hà_Nội"",""labels"":[""LOCATION""]}]",15.095,Em thanh_lý 10 giường tầng sắt rộng 85cm dài 190cm độ mới còn tầm 90 95 1 bộ kèm 2 đệm như hình ac có nhu_cầu gọi em nhé 850000 / 1 bộ ag 0867285025 Hà_Nội,2026-02-23T15:48:16.437022Z
308,1,2026-02-23T15:48:32.447776Z,308,"[{""start"":24,""end"":32,""text"":""4500000 "",""labels"":[""PRICE""]},{""start"":0,""end"":17,""text"":""KỆ ĐẶT TV CAO_CẤP"",""labels"":[""PROUCT_NAME""]},{""start"":61,""end"":103,""text"":""92 đa_khoa xã Hữu_Bằng , Thạch_thất Hà_Nội"",""labels"":[""LOCATION""]}]",15.586,"KỆ ĐẶT TV CAO_CẤP Giá : 4500000 đc cửa_hàng x xưởng sản_xuất 92 đa_khoa xã Hữu_Bằng , Thạch_thất Hà_Nội Liên_hệ ngay zalo 0969844617 hoặc nhắn_tin trực_tiếp ngay cho mình",2026-02-23T15:48:32.447776Z
309,1,2026-02-23T15:48:56.799952Z,309,"[{""start"":15,""end"":25,""text"":""ghế massa "",""labels"":[""PROUCT_NAME""]},{""start"":142,""end"":152,""text"":""100000000 "",""labels"":[""PRICE""]},{""start"":247,""end"":251,""text"":""HCM "",""labels"":[""LOCATION""]}]",19.755,"E cần thanh_lý ghế massa còn khá mới . Mua từ hồi tháng 10 không dùng tới . Ghế gần như mới nguyên , còn bảo_hành . - Em mua dòng cao cap hơn 100000000 đủ cac chuc nang e tl 40000000 có gia_lộc . E mời các bác tới nhà xem ghế chek thoải_mái nhé ( HCM ) - Ai cần lh : 0388,378,496",2026-02-23T15:48:56.799952Z
310,1,2026-02-23T15:49:13.397386Z,310,"[{""start"":19,""end"":31,""text"":""LG Inverter "",""labels"":[""PROUCT_NAME""]},{""start"":11,""end"":19,""text"":""tủ_lạnh "",""labels"":[""PROUCT_TYPE""]},{""start"":429,""end"":437,""text"":""5200000 "",""labels"":[""PRICE""]},{""start"":379,""end"":392,""text"":""Mễ_Trì Hà_Nội"",""labels"":[""LOCATION""]}]",16.2,"E thanh_lý tủ_lạnh LG Inverter dung_tích lớn 427 l ( 393 l ) đời_mới còn rất đẹp nguyên_bản . Dòng inverter chạy siêu êm tiết_kiệm điện . - Có lấy nước mát ngoài , hệ_thống làm lạnh đa_chiều , lạnh nhanh - Nội_thất khay kệ đầy_đủ sạch_đẹp như mới . - Máy_móc zin nguyên_bản chưa qua sơn sửa_chữa . - Dung_tích lớn phù_hợp gia_đình 4 5 người dùng . Anh_chị có nhu_cầu liên_hệ e ở Mễ_Trì Hà_Nội có ship nội_thành và các tỉnh . Giá 5200000 0834508881 ( Zalo e trả_lời nhanh nhé )",2026-02-23T15:49:13.397386Z
